NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	Details ...	31	-0.7245167	-2.9354851	0.0	0.0	0.0	143	tags=68%, list=13%, signal=76%	
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	Details ...	55	-0.6013413	-2.8017116	0.0	0.0	0.0	160	tags=51%, list=15%, signal=57%	
REACTOME_BIOLOGICAL_OXIDATIONS	REACTOME_BIOLOGICAL_OXIDATIONS	Details ...	24	-0.7167158	-2.68623	0.0	0.0	0.0	181	tags=71%, list=17%, signal=83%	
REACTOME_METABOLISM_OF_STEROIDS	REACTOME_METABOLISM_OF_STEROIDS	Details ...	17	-0.72905535	-2.548515	0.0	1.55E-4	0.001	168	tags=76%, list=16%, signal=89%	
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Details ...	36	-0.569987	-2.4055016	0.0	1.24E-4	0.001	418	tags=92%, list=39%, signal=145%	
REACTOME_METABOLISM_OF_LIPIDS	REACTOME_METABOLISM_OF_LIPIDS	Details ...	48	-0.47797063	-2.1242757	0.0	0.0011480546	0.01	187	tags=44%, list=17%, signal=51%	
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION	Details ...	17	-0.6045374	-2.0803506	0.0028653296	0.0018021943	0.019	296	tags=82%, list=28%, signal=112%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	Details ...	23	-0.54421794	-2.0787642	0.0	0.0015769199	0.019	331	tags=74%, list=31%, signal=105%	
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS	Details ...	15	-0.63187855	-2.0653834	0.0	0.0016802024	0.023	404	tags=100%, list=38%, signal=158%	
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	Details ...	30	-0.5032593	-2.0348787	0.0012987013	0.0019641926	0.03	369	tags=73%, list=35%, signal=109%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	Details ...	29	-0.49835128	-2.0000553	0.0	0.0030873392	0.052	357	tags=72%, list=33%, signal=106%	
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	Details ...	15	-0.5915122	-1.9650847	0.0014925373	0.0043931957	0.082	326	tags=87%, list=30%, signal=123%	
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	Details ...	15	-0.58854866	-1.9225528	0.008708273	0.0066381833	0.131	296	tags=80%, list=28%, signal=109%	
REACTOME_VESICLE_MEDIATED_TRANSPORT	REACTOME_VESICLE_MEDIATED_TRANSPORT	Details ...	34	-0.46119273	-1.9032923	0.0012903226	0.007943683	0.166	419	tags=76%, list=39%, signal=122%	
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	Details ...	33	-0.44773862	-1.8597786	0.0038610038	0.0112074725	0.235	350	tags=70%, list=33%, signal=100%	
REACTOME_DEVELOPMENTAL_BIOLOGY	REACTOME_DEVELOPMENTAL_BIOLOGY	Details ...	46	-0.4108988	-1.8546295	0.0047789724	0.010767917	0.241	350	tags=65%, list=33%, signal=93%	
